,latitude,longitude,num_clinics_hospitals,num_touristic_attractions,num_museums,num_theatres,num_schools,num_universities,num_kindergartens,num_churches,num_shops,num_malls,num_restaurants,num_cinemas,num_fitness_centres,has_airport,has_train_station,has_subway,num_atms,num_banks,num_residential_buildings,num_offices,has_bus_station,lat_long,id,atm_group,address,address_rus,address_rus_full,federal_district,region,subregional_district,subregional_subdistrict,town,subtown_district,subtown_subdistrict,street,house,route,metro,airport,target,is_capital
3422,54.942485,73.423422,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,6,2,388,0,1,54.942485 73.423422,7455.0,5478.0,"d. 20, ul. kirova         omsk g","улица кирова, 20, омск, россия, 644041","россия, омск, улица кирова, 20",сибирский федеральный округ,омская область,городской округ омск,,омск,,,улица кирова,20,,,,0.0006960413650413,0
3423,55.051912,74.58251,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,2,0,1,55.051912 74.58251,7456.0,5478.0,"d. 3, ul. sovetskaya      kalachinsk g","советская улица, 3, калачинск, омская область, россия, 646900","россия, омская область, калачинск, советская улица, 3",сибирский федеральный округ,омская область,калачинский район,калачинское городское поселение,калачинск,,,советская улица,3,,,,-0.01876537264713,0
3424,54.933057,73.373916,1,0,0,0,0,0,0,0,16,0,1,0,1,0,0,0,3,1,11,0,1,54.933057 73.373916,7461.0,5478.0,"d. 21 a, ul. truda        omsk g","улица труда, 21а, омск, россия, 644121","россия, омск, улица труда, 21а",сибирский федеральный округ,омская область,городской округ омск,,омск,,,улица труда,21а,,,,-0.0349427100589914,0
3425,56.878896,53.222072,2,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,36,0,1,56.878896 53.222072,7520.0,5478.0,"d. 273, ul. udmurtskaya   izhevsk g","удмуртская улица, 273, ижевск, удмуртская республика, россия, 426011","россия, удмуртская республика, ижевск, удмуртская улица, 273",приволжский федеральный округ,удмуртская республика,городской округ ижевск,,ижевск,,,удмуртская улица,273,,,,-0.0403414107358859,0
3426,53.689726,91.665161,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,4,2,44,0,1,53.689726 91.665161,7532.0,5478.0,"d. 57, ul. abakanskaya    minusinsk g","абаканская улица, 57, минусинск, красноярский край, россия, 662610","россия, красноярский край, минусинск, абаканская улица, 57",сибирский федеральный округ,красноярский край,городской округ минусинск,,минусинск,,,абаканская улица,57,,,,0.048879059111158,0
3427,51.991674,127.696416,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,9,0,1,51.991674 127.696416,7547.0,5478.0,"korp. 1, mkr. 1-i         shimanovsk g","1-й микрорайон, 5, шимановск, амурская область, россия","россия, амурская область, шимановск, 1-й микрорайон, 5",дальневосточный федеральный округ,амурская область,городской округ шимановск,,шимановск,1-й микрорайон,,,5,,,,-0.0337143011349409,0
3428,54.714744,20.458331,1,0,2,0,0,1,0,0,10,0,2,0,1,0,1,0,1,4,44,4,1,54.714744 20.458331,7562.0,5478.0,"d. 40, pr-kt pobedy       kaliningrad","проспект победы, 40, калининград, россия, 236010","россия, калининград, проспект победы, 40",северо-западный федеральный округ,калининградская область,городской округ калининград,,калининград,,,проспект победы,40,,,,-0.0995861242075243,0
3429,53.148303,45.01837,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,485,1,1,53.148303 45.01837,7575.0,5478.0,"d. 100, ul. ternovskogo   penza g","улица терновского, 100а, пенза, россия, 440068","россия, пенза, улица терновского, 100а",приволжский федеральный округ,пензенская область,городской округ пенза,,пенза,,,улица терновского,100а,,,,-0.0885070355933963,0
3430,53.209125,50.136979,2,1,1,1,2,0,0,2,49,0,2,0,1,0,1,1,2,4,58,0,1,53.209125 50.136979,7578.0,5478.0,"d. 12a, pr-kt lenina      samara g","проспект ленина, 12а, самара, россия, 443110","россия, самара, проспект ленина, 12а",приволжский федеральный округ,самарская область,городской округ самара,,самара,,,проспект ленина,12а,,,,-0.0710102630387014,0
3431,53.819583,87.15807,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,5,0,0,0,0,53.819583 87.15807,7594.0,5478.0,"d. 95-b, ul. toreza       novokuznetsk","улица тореза, 95, новокузнецк, кемеровская область, россия, 654059","россия, кемеровская область - кузбасс, новокузнецк, улица тореза, 95",сибирский федеральный округ,кемеровская область - кузбасс,новокузнецкий городской округ,,новокузнецк,,,улица тореза,95,,,,-0.0025385844419101,0
3432,48.599839,44.421969,1,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,2,2,62,0,1,48.599839 44.421969,7595.0,5478.0,"d. 3b, ul. 64 armii       volgograd g","улица 64-й армии, 2, волгоград, россия, 400059","россия, волгоград, улица 64-й армии, 2",южный федеральный округ,волгоградская область,городской округ волгоград,,волгоград,,,улица 64-й армии,2,,,,-0.0824311193593641,0
3433,48.393543,135.11332,2,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,2,3,87,0,1,48.393543 135.11332,7624.0,5478.0,"d. 28, ul. voroshilova    khabarovsk g","улица ворошилова, 28, микрорайон южный, хабаровск, россия","россия, хабаровск, микрорайон южный, улица ворошилова, 28",дальневосточный федеральный округ,хабаровский край,городской округ хабаровск,,хабаровск,микрорайон южный,,улица ворошилова,28,,,,-0.0320378288966151,0
3434,52.075137,113.480199,0,1,0,0,0,0,0,0,18,0,0,0,2,0,0,0,4,4,33,0,1,52.075137 113.480199,7627.0,5478.0,"d. 4, mkr. carskii        chita g","микрорайон царский, 4, чита, забайкальский край, россия","россия, забайкальский край, чита, микрорайон царский, 4",дальневосточный федеральный округ,забайкальский край,городской округ чита,,чита,микрорайон царский,,,4,,,,-0.0315570326537954,0
3435,51.869372,44.995005,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,10,0,0,51.869372 44.995005,7637.0,5478.0,"d. 107, ul. gagarina      atkarsk g","улица гагарина, 107, аткарск, саратовская область, россия, 412420","россия, саратовская область, аткарск, улица гагарина, 107",приволжский федеральный округ,саратовская область,аткарский район,муниципальное образование аткарск,аткарск,,,улица гагарина,107,,,,-0.0142710261606393,0
3436,52.259556,43.796176,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,54,2,1,52.259556 43.796176,7645.0,5478.0,"d. 2, ul. ryabova         rtishchevo g","улица рябова, 2, ртищево, саратовская область, россия, 412034","россия, саратовская область, ртищево, улица рябова, 2",приволжский федеральный округ,саратовская область,ртищевский район,муниципальное образование ртищево,ртищево,,,улица рябова,2,,,,-0.0776377282962387,0
3437,50.544337,136.963032,1,0,0,0,0,0,0,0,33,1,0,0,1,0,0,0,2,1,33,2,1,50.544337 136.963032,7654.0,5478.0,"d. 29, korp. 6, ul. dikop komsomolsk-n","улица дикопольцева, 29/6, комсомольск-на-амуре, хабаровский край, россия, 681035","россия, хабаровский край, комсомольск-на-амуре, улица дикопольцева, 29/6",дальневосточный федеральный округ,хабаровский край,городской округ комсомольск-на-амуре,,комсомольск-на-амуре,,,улица дикопольцева,29/6,,,,0.0951087887845747,0
3438,53.603087,34.333871,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,1,0,28,0,1,53.603087 34.333871,7657.0,5478.0,"d. 190, ul. lenina        dyatkovo g","улица ленина, 190, дятьково, брянская область, россия, 242603","россия, брянская область, дятьково, улица ленина, 190",центральный федеральный округ,брянская область,дятьковский район,дятьковское городское поселение,дятьково,,,улица ленина,190,,,,-0.0486203979887941,0
3439,55.147556,124.728292,0,1,1,0,1,0,0,0,15,0,1,0,1,0,0,0,1,1,10,0,1,55.147556 124.728292,7663.0,5478.0,"d. 1d, ul. sportivnaya    tynda g","спортивная улица, 7, тында, амурская область, россия","россия, амурская область, тында, спортивная улица, 7",дальневосточный федеральный округ,амурская область,городской округ тында,,тында,,,спортивная улица,7,,,,-0.006387596470388,0
3440,54.077095,44.960833,0,0,0,0,0,0,1,0,21,0,1,0,0,0,0,0,1,0,29,0,0,54.077095 44.960833,7673.0,5478.0,"d. 12, b-r gorshkova      ruzaevka g","бульвар горшкова, 12, рузаевка, республика мордовия, россия, 431449","россия, республика мордовия, рузаевка, бульвар горшкова, 12",приволжский федеральный округ,республика мордовия,рузаевский район,,рузаевка,,,бульвар горшкова,12,,,,-0.1008107818102704,0
3441,51.529136,46.053238,0,1,0,0,1,0,1,0,27,0,3,0,0,0,0,0,7,2,84,0,1,51.529136 46.053238,7675.0,5478.0,"d. 10, ul. moskovskaya    saratov g","московская улица, 10, саратов, россия, 410031","россия, саратов, московская улица, 10",приволжский федеральный округ,саратовская область,муниципальное образование саратов,,саратов,,,московская улица,10,,,,-0.0468114173963869,0
3442,51.525443,45.994228,1,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,1,171,0,1,51.525443 45.994228,7677.0,5478.0,"d. 1, ul. astrahanskaya   saratov g","астраханская улица, 1, саратов, россия, 410004","россия, саратов, астраханская улица, 1",приволжский федеральный округ,саратовская область,муниципальное образование саратов,,саратов,,,астраханская улица,1,,,,-0.0791143473022601,0
3443,48.713952,44.860248,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2,0,244,0,0,48.713952 44.860248,7680.0,5478.0,"17, ul. vyatskaya         srednyaya ak","вятская улица, 17, рабочий посёлок средняя ахтуба, среднеахтубинский район, волгоградская область, россия, 404143","россия, волгоградская область, рабочий посёлок средняя ахтуба, вятская улица, 17",южный федеральный округ,волгоградская область,среднеахтубинский район,городское поселение средняя ахтуба,рабочий посёлок средняя ахтуба,,,вятская улица,17,,,,-0.1161242462705009,0
3444,55.767271,37.668246,2,0,5,1,0,0,2,0,55,0,2,0,2,0,0,0,5,8,83,33,1,55.767271 37.668246,7683.0,5478.0,"d. 26, ul. karla marksa   bezenchuk pg","старая басманная улица, 26, москва, россия, 105066","россия, москва, старая басманная улица, 26",центральный федеральный округ,москва,,,москва,,,старая басманная улица,26,,,,-0.1404462301601551,1
3445,51.65521,103.717075,1,0,0,1,1,0,0,0,37,0,0,0,0,0,0,0,0,4,82,0,1,51.65521 103.717075,7687.0,5478.0,"d. 5, ul. parizhskoi komm slyudyanka g","улица парижской коммуны, 5, слюдянка, иркутская область, россия, 665904","россия, иркутская область, слюдянка, улица парижской коммуны, 5",сибирский федеральный округ,иркутская область,слюдянский район,слюдянское муниципальное образование,слюдянка,,,улица парижской коммуны,5,,,,-0.1243446356587458,0
3446,57.145983,65.522506,0,0,0,0,0,0,2,0,9,0,0,0,0,0,1,0,2,0,51,1,1,57.145983 65.522506,7701.0,5478.0,"d. 22, ul. privokzal'naya tyumen g","привокзальная улица, 22, тюмень, россия, 625000","россия, тюмень, привокзальная улица, 22",уральский федеральный округ,тюменская область,городской округ тюмень,,тюмень,,,привокзальная улица,22,,,,-0.094500912590154,0
3447,57.141993,65.525174,0,0,0,0,0,0,3,0,15,0,0,0,0,0,1,0,2,0,110,1,1,57.141993 65.525174,7707.0,5478.0,"d. 2b, ul. mira           tyumen g","улица мира, 2, тюмень, россия","россия, тюмень, улица мира, 2",уральский федеральный округ,тюменская область,городской округ тюмень,,тюмень,,,улица мира,2,,,,-0.0141175831535534,0
3448,51.804151,107.653933,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0,1,51.804151 107.653933,7712.0,5478.0,"d. 30, ul. mokrova        ulan-ude g","улица мокрова, 30, улан-удэ, республика бурятия, россия, 670042","россия, республика бурятия, улан-удэ, улица мокрова, 30",дальневосточный федеральный округ,республика бурятия,городской округ улан-удэ,,улан-удэ,,,улица мокрова,30,,,,0.0273304406797587,0
3449,51.812225,107.652226,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,1,29,0,1,51.812225 107.652226,7717.0,5478.0,"d. 72, pr-kt stroitelei   ulan-ude g","проспект строителей, 72, улан-удэ, республика бурятия, россия, 670042","россия, республика бурятия, улан-удэ, проспект строителей, 72",дальневосточный федеральный округ,республика бурятия,городской округ улан-удэ,,улан-удэ,,,проспект строителей,72,,,,-0.033855712720905,0
3450,51.842689,107.63505,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,2,0,0,1,51.842689 107.63505,7720.0,5478.0,"d. 7a, ul. botanicheskaya ulan-ude g","ботаническая улица, 7а, улан-удэ, республика бурятия, россия, 670045","россия, республика бурятия, улан-удэ, ботаническая улица, 7а",дальневосточный федеральный округ,республика бурятия,городской округ улан-удэ,,улан-удэ,,,ботаническая улица,7а,,,,-0.0651442809583948,0
3451,51.842689,107.63505,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,2,0,0,1,51.842689 107.63505,3898.0,8083.0,"botanicheskay, 7a      ulan-ude","ботаническая улица, 7а, улан-удэ, республика бурятия, россия, 670045","россия, республика бурятия, улан-удэ, ботаническая улица, 7а",дальневосточный федеральный округ,республика бурятия,городской округ улан-удэ,,улан-удэ,,,ботаническая улица,7а,,,,0.1745435040387029,0
3452,51.842689,107.63505,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,2,0,0,1,51.842689 107.63505,4600.0,496.5,botanicheskaya 7a         ulan-ude,"ботаническая улица, 7а, улан-удэ, республика бурятия, россия, 670045","россия, республика бурятия, улан-удэ, ботаническая улица, 7а",дальневосточный федеральный округ,республика бурятия,городской округ улан-удэ,,улан-удэ,,,ботаническая улица,7а,,,,-0.0656464854844775,0
3453,53.92924,102.063349,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,176,0,0,53.92924 102.063349,7721.0,5478.0,"d. 26 a, ul. sadovaya     zima g","садовая улица, 26, зима, иркутская область, россия, 665383","россия, иркутская область, зима, садовая улица, 26",сибирский федеральный округ,иркутская область,городской округ зима,,зима,,,садовая улица,26,,,,-0.0936876279293587,0
3454,51.590376,45.987176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,332,0,1,51.590376 45.987176,7734.0,5478.0,"d. 56a, ul. im chernyshev saratov g","улица имени в.п. чкалова, 56, саратов, россия","россия, саратов, улица имени в.п. чкалова, 56",приволжский федеральный округ,саратовская область,муниципальное образование саратов,,саратов,,,улица имени в.п. чкалова,56,,,,-0.044424165167266,0
3455,52.895298,40.465223,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,2,38,0,1,52.895298 40.465223,7750.0,5478.0,"d. 2, ul. promyshlennaya  michurinsk g","промышленная улица, 2, мичуринск, тамбовская область, россия","россия, тамбовская область, мичуринск, промышленная улица, 2",центральный федеральный округ,тамбовская область,городской округ мичуринск,,мичуринск,,,промышленная улица,2,,,,0.0386497023258123,0
3456,54.968954,83.199357,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,182,0,1,54.968954 83.199357,7756.0,5478.0,"d. 241, ul. lenina        baryshevo s","улица ленина, 243, село барышево, новосибирский район, новосибирская область, россия, 630554","россия, новосибирский район, село барышево, улица ленина, 243",сибирский федеральный округ,новосибирская область,новосибирский район,барышевский сельсовет,село барышево,,,улица ленина,243,,,,-0.0829209963517429,0
3457,51.553066,39.074415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,1,51.553066 39.074415,7760.0,5478.0,"d. 43a, ul. oktyabr'skaya voronezh g","октябрьская улица, 45, воронеж, россия","россия, воронеж, октябрьская улица, 45",центральный федеральный округ,воронежская область,городской округ воронеж,,воронеж,,,октябрьская улица,45,,,,-0.0676789381572449,0
3458,54.994966,82.854619,0,0,0,0,1,0,0,0,12,0,1,0,1,0,1,0,1,1,28,2,1,54.994966 82.854619,7762.0,5478.0,"d. 26a, ul. shirokaya     novosibirsk","широкая улица, 26а, новосибирск, россия, 630108","россия, новосибирск, широкая улица, 26а",сибирский федеральный округ,новосибирская область,городской округ новосибирск,,новосибирск,,,широкая улица,26а,,,,-0.0534900564391845,0
3459,57.939733,60.013426,0,0,2,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,16,1,1,57.939733 60.013426,7793.0,5478.0,"d. 20, ul. metallurgov    nizhniy tagi","улица металлургов, 20, нижний тагил, свердловская область, россия, 622005","россия, свердловская область, нижний тагил, улица металлургов, 20",уральский федеральный округ,свердловская область,городской округ нижний тагил,,нижний тагил,,,улица металлургов,20,,,,-0.1257657562343903,0
3460,52.284365,104.25831,2,0,0,0,0,0,0,0,11,0,1,0,0,0,1,0,2,0,120,11,1,52.284365 104.25831,7803.0,5478.0,"d. 1, ul. chelnokova      irkutsk g","улица челнокова, 1, иркутск, россия, 664005","россия, иркутск, улица челнокова, 1",сибирский федеральный округ,иркутская область,муниципальное образование иркутск,,иркутск,,,улица челнокова,1,,,,-0.0815676386665784,0
3461,51.348968,128.150424,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,11,0,1,51.348968 128.150424,7814.0,5478.0,"d. 25, ul. komarova       svobodnyy g","улица комарова, 25, свободный, амурская область, россия, 676455","россия, амурская область, свободный, улица комарова, 25",дальневосточный федеральный округ,амурская область,городской округ свободный,,свободный,,,улица комарова,25,,,,-0.0053177419608587,0
3462,48.469884,135.11906,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,12,0,1,48.469884 135.11906,7817.0,5478.0,"d. 41, kv-l dos (bol'shoi khabarovsk g","квартал дос, 41, хабаровск, россия","россия, хабаровск, квартал дос, 41",дальневосточный федеральный округ,хабаровский край,городской округ хабаровск,,хабаровск,квартал дос,,,41,,,,0.0439049348176293,0
3463,69.491912,88.409073,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,41,0,1,69.491912 88.409073,7835.0,5478.0,"d. 41, ul. rudnaya        norilsk g","рудная улица, 39, норильск, красноярский край, россия, 663333","россия, красноярский край, норильск, рудная улица, 39к1",сибирский федеральный округ,красноярский край,городской округ норильск,,норильск,,,рудная улица,39к1,,,,0.0654822944675851,0
3464,55.095678,38.763975,0,0,0,0,0,0,0,0,66,0,2,0,1,0,0,0,6,6,100,1,1,55.095678 38.763975,7858.0,5478.0,"d. 8, pl. sovetskaya      kolomna g","советская площадь, 8, коломна, московская область, россия, 140407","россия, московская область, коломна, советская площадь, 8",центральный федеральный округ,московская область,городской округ коломна,,коломна,,,советская площадь,8,,,,0.0402096995193499,0
3465,58.14168,52.653241,2,0,0,0,1,0,1,0,38,0,1,0,0,0,0,0,1,3,41,0,1,58.14168 52.653241,7872.0,5478.0,"d. 45a, ul. parkovaya     glazov g","парковая улица, 45а, глазов, удмуртская республика, россия, 427622","россия, удмуртская республика, глазов, парковая улица, 45а",приволжский федеральный округ,удмуртская республика,городской округ глазов,,глазов,,,парковая улица,45а,,,,-0.1140808492003742,0
3466,50.594825,36.588399,1,3,0,1,0,0,0,0,19,0,2,0,0,0,0,0,4,8,58,34,1,50.594825 36.588399,7877.0,5478.0,"d. 18, ul. popova         belgorod g","улица попова, 18, белгород, россия, 308009","россия, белгород, улица попова, 18",центральный федеральный округ,белгородская область,муниципальное образование белгород,,белгород,,,улица попова,18,,,,0.0004909484669279,0
3467,50.594825,36.588399,1,3,0,1,0,0,0,0,19,0,2,0,0,0,0,0,4,8,58,34,1,50.594825 36.588399,7892.0,5478.0,"d. 18, ul. popova         belgorod g","улица попова, 18, белгород, россия, 308009","россия, белгород, улица попова, 18",центральный федеральный округ,белгородская область,муниципальное образование белгород,,белгород,,,улица попова,18,,,,0.005478575910081,0
3468,62.025069,129.724327,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,86,2,1,62.025069 129.724327,7885.0,5478.0,"d. 3, ul. oktyabr'skaya   yakutsk g","октябрьская улица, 3, якутск, республика саха (якутия), россия, 677027","россия, республика саха (якутия), якутск, октябрьская улица, 3",дальневосточный федеральный округ,республика саха (якутия),городской округ якутск,,якутск,,,октябрьская улица,3,,,,0.0525598750392015,0
3469,62.025069,129.724327,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,86,2,1,62.025069 129.724327,7886.0,5478.0,"d. 3, ul. oktyabr'skaya   yakutsk g","октябрьская улица, 3, якутск, республика саха (якутия), россия, 677027","россия, республика саха (якутия), якутск, октябрьская улица, 3",дальневосточный федеральный округ,республика саха (якутия),городской округ якутск,,якутск,,,октябрьская улица,3,,,,0.0535967495440005,0
3470,62.025069,129.724327,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,86,2,1,62.025069 129.724327,7904.0,5478.0,"d. 3, ul. oktyabr'skaya   yakutsk g","октябрьская улица, 3, якутск, республика саха (якутия), россия, 677027","россия, республика саха (якутия), якутск, октябрьская улица, 3",дальневосточный федеральный округ,республика саха (якутия),городской округ якутск,,якутск,,,октябрьская улица,3,,,,0.0136204033614247,0
3471,62.025069,129.724327,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,86,2,1,62.025069 129.724327,7964.0,5478.0,"d. 3, ul. oktyabr'skaya   yakutsk g","октябрьская улица, 3, якутск, республика саха (якутия), россия, 677027","россия, республика саха (якутия), якутск, октябрьская улица, 3",дальневосточный федеральный округ,республика саха (якутия),городской округ якутск,,якутск,,,октябрьская улица,3,,,,0.0313265188470186,0
3472,54.199132,37.60717,1,0,1,1,2,1,0,0,51,0,7,0,1,0,0,0,1,2,32,0,1,54.199132 37.60717,7900.0,5478.0,"12, ul. lenina            anzhero-suje","улица ленина, 12, советский территориальный округ, муниципальное образование город тула, тульская область, россия","россия, тульская область, муниципальное образование тула, советский территориальный округ, улица ленина, 12",центральный федеральный округ,тульская область,муниципальное образование тула,,,советский территориальный округ,,улица ленина,12,,,,-0.023116507876414,0
3473,54.199132,37.60717,1,0,1,1,2,1,0,0,51,0,7,0,1,0,0,0,1,2,32,0,1,54.199132 37.60717,7901.0,5478.0,"12, ul. lenina            anzhero-suje","улица ленина, 12, советский территориальный округ, муниципальное образование город тула, тульская область, россия","россия, тульская область, муниципальное образование тула, советский территориальный округ, улица ленина, 12",центральный федеральный округ,тульская область,муниципальное образование тула,,,советский территориальный округ,,улица ленина,12,,,,-0.032981494000246,0
3474,48.592587,44.421637,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,13,0,1,48.592587 44.421637,7909.0,5478.0,"d. 4, ul. kolosovaya      volgograd g","колосовая улица, 4, волгоград, россия, 400021","россия, волгоград, колосовая улица, 4",южный федеральный округ,волгоградская область,городской округ волгоград,,волгоград,,,колосовая улица,4,,,,-0.0620635541794201,0
3475,48.482654,135.068198,3,5,0,0,1,0,0,0,79,0,2,0,1,0,0,0,4,6,21,4,1,48.482654 135.068198,7913.0,5478.0,"d. 15, ul. kim u chena    khabarovsk g","улица ким ю чена, 15, хабаровск, россия, 680000","россия, хабаровск, улица ким ю чена, 15",дальневосточный федеральный округ,хабаровский край,городской округ хабаровск,,хабаровск,,,улица ким ю чена,15,,,,0.0032038844934184,0
3476,48.482654,135.068198,3,5,0,0,1,0,0,0,79,0,2,0,1,0,0,0,4,6,21,4,1,48.482654 135.068198,7914.0,5478.0,"d. 15, ul. kim u chena    khabarovsk g","улица ким ю чена, 15, хабаровск, россия, 680000","россия, хабаровск, улица ким ю чена, 15",дальневосточный федеральный округ,хабаровский край,городской округ хабаровск,,хабаровск,,,улица ким ю чена,15,,,,-0.0305420754911382,0
3477,53.749721,87.111349,2,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,3,0,0,0,1,53.749721 87.111349,7918.0,5478.0,"d. 19, pr-kt kurako       novokuznetsk","проспект курако, 19, новокузнецк, кемеровская область, россия, 654079","россия, кемеровская область - кузбасс, новокузнецк, проспект курако, 19",сибирский федеральный округ,кемеровская область - кузбасс,новокузнецкий городской округ,,новокузнецк,,,проспект курако,19,,,,-0.0888079530825484,0
3478,57.157949,65.539817,1,3,1,0,3,3,0,0,45,4,19,0,0,0,0,0,3,7,38,10,1,57.157949 65.539817,7929.0,5478.0,"d. 17, ul. dzerzhinskogo  tyumen g","улица дзержинского, 17, тюмень, россия, 625000","россия, тюмень, улица дзержинского, 17",уральский федеральный округ,тюменская область,городской округ тюмень,,тюмень,,,улица дзержинского,17,,,,-0.0610296518190711,0
3479,57.157949,65.539817,1,3,1,0,3,3,0,0,45,4,19,0,0,0,0,0,3,7,38,10,1,57.157949 65.539817,7930.0,5478.0,"d. 17, ul. dzerzhinskogo  tyumen g","улица дзержинского, 17, тюмень, россия, 625000","россия, тюмень, улица дзержинского, 17",уральский федеральный округ,тюменская область,городской округ тюмень,,тюмень,,,улица дзержинского,17,,,,-0.0329276199894615,0
3480,53.621997,55.908556,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,5,9,82,0,1,53.621997 55.908556,7936.0,5478.0,"71, ul. kommunisticheskay sterlitamak","коммунистическая улица, 71, стерлитамак, республика башкортостан, россия","россия, республика башкортостан, стерлитамак, коммунистическая улица, 71",приволжский федеральный округ,республика башкортостан,городской округ стерлитамак,,стерлитамак,,,коммунистическая улица,71,,,,0.0245472333879129,0
3481,53.621997,55.908556,0,0,1,0,0,0,0,0,33,0,0,0,0,0,0,0,5,9,82,0,1,53.621997 55.908556,7937.0,5478.0,"71, ul. kommunisticheskay sterlitamak","коммунистическая улица, 71, стерлитамак, республика башкортостан, россия","россия, республика башкортостан, стерлитамак, коммунистическая улица, 71",приволжский федеральный округ,республика башкортостан,городской округ стерлитамак,,стерлитамак,,,коммунистическая улица,71,,,,-0.0293094728856674,0
3482,57.771859,40.940566,0,0,2,0,1,0,1,0,26,0,0,0,1,0,0,0,1,3,44,0,1,57.771859 40.940566,7943.0,5478.0,"d. 2, pl. mira            kostroma g","площадь мира, 2, кострома, россия, 156013","россия, кострома, площадь мира, 2",центральный федеральный округ,костромская область,городской округ кострома,,кострома,,,площадь мира,2,,,,-0.012045582273535,0
3483,50.98127,39.504133,1,0,0,0,0,0,0,0,144,0,0,0,0,0,1,0,7,8,12,3,1,50.98127 39.504133,7945.0,5478.0,"d. 17, ul. kommunistiches liski g","коммунистическая улица, 17, лиски, воронежская область, россия, 397901","россия, воронежская область, лиски, коммунистическая улица, 17",центральный федеральный округ,воронежская область,лискинский район,городское поселение лиски,лиски,,,коммунистическая улица,17,,,,-0.0922942431017909,0
3484,50.98127,39.504133,1,0,0,0,0,0,0,0,144,0,0,0,0,0,1,0,7,8,12,3,1,50.98127 39.504133,7946.0,5478.0,"d. 17, ul. kommunistiches liski g","коммунистическая улица, 17, лиски, воронежская область, россия, 397901","россия, воронежская область, лиски, коммунистическая улица, 17",центральный федеральный округ,воронежская область,лискинский район,городское поселение лиски,лиски,,,коммунистическая улица,17,,,,-0.0850864984514146,0
3485,50.98127,39.504133,1,0,0,0,0,0,0,0,144,0,0,0,0,0,1,0,7,8,12,3,1,50.98127 39.504133,8032.0,5478.0,"d. 17, ul. kommunistiches liski g","коммунистическая улица, 17, лиски, воронежская область, россия, 397901","россия, воронежская область, лиски, коммунистическая улица, 17",центральный федеральный округ,воронежская область,лискинский район,городское поселение лиски,лиски,,,коммунистическая улица,17,,,,-0.0651442809583948,0
3486,53.72137,91.447391,0,1,1,2,0,1,0,0,40,0,1,0,3,0,0,0,4,8,62,1,1,53.72137 91.447391,7961.0,5478.0,"d. 21, ul. vyatkina       abakan g","улица вяткина, 21, абакан, республика хакасия, россия, 655017","россия, республика хакасия, абакан, улица вяткина, 21",сибирский федеральный округ,республика хакасия,городской округ абакан,,абакан,,,улица вяткина,21,,,,-0.0802263013474972,0
3487,51.77545,55.108355,2,1,0,0,0,1,0,1,25,1,0,0,2,0,0,0,4,8,81,0,1,51.77545 55.108355,8001.0,5478.0,"d. 14, pr-kt pobedy       orenburg g","проспект победы, 14, оренбург, россия, 460018","россия, оренбург, проспект победы, 14",приволжский федеральный округ,оренбургская область,городской округ оренбург,,оренбург,,,проспект победы,14,,,,-0.061485769058323,0
